id,director_name,duration,actor_1_name,actor_2_name,gross,movie_title,num_voted_users,actor_3_name,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,Action,Adventure,Fantasy,Sci-Fi,Thriller,Documentary,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Game-Show,Reality-TV,News,Short,Film-Noir
3844,Mike Newell,117,Kristin Scott Thomas,James Fleet,52700832,Four Weddings and a Funeral,107923,Simon Callow,http://www.imdb.com/title/tt0109831/?ref_=fn_tt_tt_1,197,English,UK,R,4500000,1994,7.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3845,Amy Heckerling,90,Jennifer Jason Leigh,Judge Reinhold,-1,Fast Times at Ridgemont High,71217,Vincent Schiavelli,http://www.imdb.com/title/tt0083929/?ref_=fn_tt_tt_1,228,English,USA,X,4500000,1982,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3846,John Huston,115,Royal Dano,Richard Basehart,-1,Moby Dick,13474,James Robertson Justice,http://www.imdb.com/title/tt0049513/?ref_=fn_tt_tt_1,115,English,USA,Unrated,4500000,1956,7.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3847,Spike Lee,108,Philip Seymour Hoffman,Rosario Dawson,13060843,25th Hour,149528,Aaron Stanford,http://www.imdb.com/title/tt0307901/?ref_=fn_tt_tt_1,454,English,USA,R,15000000,2002,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3848,Unknown,43,Dan Fogler,Indiana Evans,-1,Secrets and Lies,6762,KaDee Strickland,http://www.imdb.com/title/tt3516878/?ref_=fn_tt_tt_1,27,English,USA,Unknown,-1,1900,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3849,Lana Wachowski,109,Christopher Meloni,Kevin Michael Richardson,3798532,Bound,41138,Peter Spellos,http://www.imdb.com/title/tt0115736/?ref_=fn_tt_tt_1,208,English,USA,R,4500000,1996,7.4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3850,Darren Aronofsky,102,Ellen Burstyn,Mark Margolis,3609278,Requiem for a Dream,573541,Louise Lasser,http://www.imdb.com/title/tt0180093/?ref_=fn_tt_tt_1,1916,English,USA,R,4500000,2000,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3851,Walter Lang,100,Dana Andrews,Jeanne Crain,-1,State Fair,2756,Frank McHugh,http://www.imdb.com/title/tt0038116/?ref_=fn_tt_tt_1,55,English,USA,Approved,-1,1945,7.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,Carlos Saura,115,Mía Maestro,Juan Luis Galiardo,1687311,Tango,2412,Miguel Ángel Solá,http://www.imdb.com/title/tt0120274/?ref_=fn_tt_tt_1,40,Spanish,Spain,PG-13,700000000,1998,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3853,Oliver Stone,122,Jim Belushi,John Savage,-1,Salvador,15175,Juan Fernández,http://www.imdb.com/title/tt0091886/?ref_=fn_tt_tt_1,89,English,UK,R,4500000,1986,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3854,Andrew Erwin,98,Alex Kendrick,Sarah Drew,10429707,Moms' Night Out,10483,Patricia Heaton,http://www.imdb.com/title/tt3014666/?ref_=fn_tt_tt_1,125,English,USA,PG,5000000,2014,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,Richard Kelly,133,Jake Gyllenhaal,Mary McDonnell,727883,Donnie Darko,580999,James Duval,http://www.imdb.com/title/tt0246578/?ref_=fn_tt_tt_1,2110,English,USA,R,4500000,2001,8.1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3856,Beto Gómez,105,Jaime Camil,Gerardo Taracena,1391770,Saving Private Perez,1592,Joaquín Cosio,http://www.imdb.com/title/tt0461336/?ref_=fn_tt_tt_1,14,Spanish,Mexico,PG-13,-1,2011,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,Mike van Diem,122,Jan Decleir,Fedja van Huêt,713413,Character,9171,Hans Kesting,http://www.imdb.com/title/tt0119448/?ref_=fn_tt_tt_1,68,Dutch,Netherlands,R,4500000,1997,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3858,Jonas Åkerlund,106,Patrick Fugit,Nicholas Gonzalez,410241,Spun,32357,Debbie Harry,http://www.imdb.com/title/tt0283003/?ref_=fn_tt_tt_1,199,English,USA,R,2000000,2002,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3859,Todd Solondz,98,Rich Pecci,Shirley Henderson,278821,Life During Wartime,5465,Charlotte Rampling,http://www.imdb.com/title/tt0808526/?ref_=fn_tt_tt_1,37,English,USA,R,-1,2009,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3860,Chan-wook Park,112,Min-sik Choi,Yeong-ae Lee,211667,Lady Vengeance,53508,Hye-jeong Kang,http://www.imdb.com/title/tt0451094/?ref_=fn_tt_tt_1,131,Korean,South Korea,R,4200000000,2005,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3861,René Féret,120,Nicolas Giraud,Clovis Fouin,706622,Mozart's Sister,1213,Marie Féret,http://www.imdb.com/title/tt1653911/?ref_=fn_tt_tt_1,17,French,France,Unknown,-1,2010,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3862,Barry Skolnick,99,Jason Statham,Jason Flemyng,92191,Mean Machine,29463,Danny Dyer,http://www.imdb.com/title/tt0291341/?ref_=fn_tt_tt_1,84,English,UK,R,2500000,2001,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3863,Johnnie To,110,Simon Yam,Anthony Chau-Sang Wong,49413,Exiled,6919,Josie Ho,http://www.imdb.com/title/tt0796212/?ref_=fn_tt_tt_1,26,Cantonese,Hong Kong,R,35000000,2006,7.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3864,Mateo Gil,102,Sam Shepard,Dominique McElligott,199652,Blackthorn,7390,Stephen Rea,http://www.imdb.com/title/tt1629705/?ref_=fn_tt_tt_1,40,English,Spain,R,-1,2011,6.6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,Lukas Moodysson,109,Oksana Akinshina,Artyom Bogucharskiy,181655,Lilya 4-Ever,35464,Lyubov Agapova,http://www.imdb.com/title/tt0300140/?ref_=fn_tt_tt_1,206,Russian,Sweden,R,-1,2002,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3866,Agnieszka Wojtowicz-Vosloo,104,Liam Neeson,Josh Charles,108229,After.Life,30836,Chandler Canterbury,http://www.imdb.com/title/tt0838247/?ref_=fn_tt_tt_1,137,English,USA,R,4500000,2009,5.9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3867,Kabir Sadanand,134,Jimmy Shergill,Sana Saeed,-1,Fugly,781,Dimple Kapadia,http://www.imdb.com/title/tt3683702/?ref_=fn_tt_tt_1,7,Hindi,India,Unknown,-1,2014,4.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3868,Milos Forman,133,Scatman Crothers,Michael Berryman,112000000,One Flew Over the Cuckoo's Nest,680041,Louise Fletcher,http://www.imdb.com/title/tt0073486/?ref_=fn_tt_tt_1,760,English,USA,R,4400000,1975,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3869,Peter DeLuise,85,Katherine McNamara,Dove Cameron,-1,R.L. Stine's Monsterville: The Cabinet of Souls,917,Braeden Lemasters,http://www.imdb.com/title/tt4386242/?ref_=fn_tt_tt_1,4,English,USA,PG,4400000,2015,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,Mel Brooks,87,Sid Caesar,Dom DeLuise,-1,Silent Movie,12666,Bernadette Peters,http://www.imdb.com/title/tt0075222/?ref_=fn_tt_tt_1,61,Unknown,USA,PG,4400000,1976,6.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,Raja Menon,130,Nimrat Kaur,Sameer Ali Khan,-1,Airlift,30977,Purab Kohli,http://www.imdb.com/title/tt4387040/?ref_=fn_tt_tt_1,178,Hindi,India,Unknown,4400000,2016,8.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3872,Unknown,199,Zack Ward,Jonathan Crombie,-1,Anne of Green Gables,14251,Megan Follows,http://www.imdb.com/title/tt0088727/?ref_=fn_tt_tt_1,74,English,Canada,TV-G,-1,1900,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,Ernie Barbarash,103,Michael Jai White,Michael J. Morris,8691,Falcon Rising,4952,Lateef Crowder,http://www.imdb.com/title/tt2295722/?ref_=fn_tt_tt_1,32,English,USA,R,4500000,2014,5.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,Nick Love,112,Hayley Atwell,Ray Winstone,26345,The Sweeney,16445,Alan Ford,http://www.imdb.com/title/tt0857190/?ref_=fn_tt_tt_1,99,English,UK,R,3000000,2012,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3875,Jonathan Glazer,89,Ray Winstone,James Fox,6940281,Sexy Beast,43135,Amanda Redman,http://www.imdb.com/title/tt0203119/?ref_=fn_tt_tt_1,346,English,UK,R,-1,2000,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3876,Daniel Espinosa,124,Fabian Bolin,Fares Fares,188870,Easy Money,13443,Matias Varela,http://www.imdb.com/title/tt1291652/?ref_=fn_tt_tt_1,25,Swedish,Sweden,R,-1,2010,6.7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3877,Niki Caro,101,Keisha Castle-Hughes,Rawiri Paratene,20772796,Whale Rider,34232,Tammy Davis,http://www.imdb.com/title/tt0298228/?ref_=fn_tt_tt_1,346,English,New Zealand,PG-13,6000000,2002,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,R. Balki,133,Vidya Balan,Abhishek Bachchan,199228,Paa,7295,Paresh Rawal,http://www.imdb.com/title/tt1532957/?ref_=fn_tt_tt_1,49,Hindi,India,Unknown,150000000,2009,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3879,Ivan Engler,112,Yangzom Brauen,Claude-Oliver Rudolph,-1,Cargo,15780,Anna Katharina Schwabroh,http://www.imdb.com/title/tt0381940/?ref_=fn_tt_tt_1,62,German,Switzerland,Unknown,4500000,2009,6.2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,Joe Wright,111,Hugh Jackman,Cara Delevingne,34964818,Pan,39975,Nonso Anozie,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186,English,USA,PG,150000000,2015,5.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,Kenny Ortega,98,Lucas Grabeel,Corbin Bleu,-1,High School Musical,59254,Olesya Rulin,http://www.imdb.com/title/tt0475293/?ref_=fn_tt_tt_1,726,English,USA,TV-G,4200000,2006,5.2,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3882,Unknown,60,Dorian Missick,Daniella Alonso,-1,Animal Kingdom,3673,Ellen Barkin,http://www.imdb.com/title/tt5574490/?ref_=fn_tt_tt_1,23,English,USA,Unknown,-1,1900,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3883,Richard Kwietniowski,93,Jason Priestley,Maury Chaykin,2542264,Love and Death on Long Island,3407,Danny Webb,http://www.imdb.com/title/tt0119574/?ref_=fn_tt_tt_1,48,English,UK,PG-13,-1,1997,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3884,Timur Bekmambetov,104,Konstantin Khabenskiy,Aleksey Chadov,1487477,Night Watch,47097,Zhanna Friske,http://www.imdb.com/title/tt0403358/?ref_=fn_tt_tt_1,310,Russian,Russia,R,4200000,2004,6.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,Neil Jordan,112,Jim Broadbent,Miranda Richardson,62549000,The Crying Game,41361,Stephen Rea,http://www.imdb.com/title/tt0104036/?ref_=fn_tt_tt_1,148,English,UK,R,2300000,1992,7.3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3886,Bob Clark,94,Art Hindle,Susan Clark,105500000,Porky's,31260,Tony Ganios,http://www.imdb.com/title/tt0084522/?ref_=fn_tt_tt_1,152,English,Canada,R,4000000,1981,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,George A. Romero,90,Julian Richings,Shawn Roberts,101055,Survival of the Dead,17478,Kathleen Munroe,http://www.imdb.com/title/tt1134854/?ref_=fn_tt_tt_1,159,English,USA,R,4000000,2009,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3888,George A. Romero,96,Judith O'Dea,Duane Jones,-1,Night of the Living Dead,87978,S. William Hinzman,http://www.imdb.com/title/tt0063350/?ref_=fn_tt_tt_1,580,English,USA,Unrated,114000,1968,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3889,Sofia Coppola,101,Scarlett Johansson,Bill Murray,44566004,Lost in Translation,321283,Catherine Lambert,http://www.imdb.com/title/tt0335266/?ref_=fn_tt_tt_1,1848,English,USA,R,4000000,2003,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3890,Woody Allen,93,Woody Allen,Carol Kane,39200000,Annie Hall,192940,Shelley Duvall,http://www.imdb.com/title/tt0075686/?ref_=fn_tt_tt_1,491,English,USA,PG,4000000,1977,8.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,Cecil B. DeMille,152,Gloria Grahame,Dorothy Lamour,36000000,The Greatest Show on Earth,9456,Cornel Wilde,http://www.imdb.com/title/tt0044672/?ref_=fn_tt_tt_1,107,English,USA,Not Rated,4000000,1952,6.7,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3892,Ridley Scott,150,Christian Bale,María Valverde,65007045,Exodus: Gods and Kings,128694,Ben Mendelsohn,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657,English,UK,PG-13,140000000,2014,6.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3893,Marc Forster,112,Heath Ledger,Peter Boyle,31252964,Monster's Ball,71495,Marcus Lyle Brown,http://www.imdb.com/title/tt0285742/?ref_=fn_tt_tt_1,522,English,USA,R,4000000,2001,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3894,Henry Hobson,95,Joely Richardson,J.D. Evermore,131175,Maggie,30219,David A Cole,http://www.imdb.com/title/tt1881002/?ref_=fn_tt_tt_1,200,English,USA,PG-13,8500000,2015,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3895,Mike Figgis,111,Nicolas Cage,Valeria Golino,31968347,Leaving Las Vegas,93894,Julian Sands,http://www.imdb.com/title/tt0113627/?ref_=fn_tt_tt_1,286,English,USA,R,3600000,1995,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3896,Duane Journey,86,Molly C. Quinn,Lara Flynn Boyle,-1,Hansel & Gretel Get Baked,2806,Lochlyn Munro,http://www.imdb.com/title/tt2081194/?ref_=fn_tt_tt_1,11,English,USA,Unknown,4500000,2013,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3897,Dan O'Bannon,108,Linnea Quigley,Clu Gulager,-1,The Return of the Living Dead,39857,Beverly Randolph,http://www.imdb.com/title/tt0089907/?ref_=fn_tt_tt_1,300,English,USA,R,4000000,1985,7.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3898,Billy Wilder,105,Austin Pendleton,Harold Gould,-1,The Front Page,9007,David Wayne,http://www.imdb.com/title/tt0071524/?ref_=fn_tt_tt_1,50,English,USA,PG,4000000,1974,7.3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3899,Rob Cohen,91,Ryan Guzman,Hill Harper,35385560,The Boy Next Door,27198,Adam Hicks,http://www.imdb.com/title/tt3181822/?ref_=fn_tt_tt_1,131,English,USA,R,4000000,2015,4.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,Carol Reed,105,Gina Lollobrigida,Katy Jurado,-1,Trapeze,3102,Sidney James,http://www.imdb.com/title/tt0049875/?ref_=fn_tt_tt_1,35,English,USA,Approved,4000000,1956,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3901,Unknown,60,Holly Hunter,Dylan Minnette,-1,Saving Grace,3852,Bokeem Woodbine,http://www.imdb.com/title/tt0830900/?ref_=fn_tt_tt_1,47,English,USA,TV-MA,-1,1900,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3902,Lisa Cholodenko,106,Josh Hutcherson,Mia Wasikowska,20803237,The Kids Are All Right,110616,Yaya DaCosta,http://www.imdb.com/title/tt0842926/?ref_=fn_tt_tt_1,291,English,USA,R,3500000,2010,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3903,John Carpenter,93,Meg Foster,Peter Jason,13008928,They Live,73501,George 'Buck' Flower,http://www.imdb.com/title/tt0096256/?ref_=fn_tt_tt_1,333,English,USA,R,4000000,1988,7.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3904,John Sturges,172,James Coburn,Donald Pleasence,-1,The Great Escape,165638,Gordon Jackson,http://www.imdb.com/title/tt0057115/?ref_=fn_tt_tt_1,301,English,USA,Approved,4000000,1963,8.3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3905,William Arntz,109,Marlee Matlin,Elaine Hendrix,10941801,What the #$*! Do We (K)now!?,12059,Armin Shimerman,http://www.imdb.com/title/tt0399877/?ref_=fn_tt_tt_1,486,English,USA,Unrated,-1,2004,5.4,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3906,Ed Gass-Donnelly,93,Muse Watson,Spencer Treat Clark,15152879,The Last Exorcism Part II,13506,Ashley Bell,http://www.imdb.com/title/tt2034139/?ref_=fn_tt_tt_1,68,English,France,PG-13,5000000,2013,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3907,Richard Linklater,165,Ellar Coltrane,Lorelei Linklater,25359200,Boyhood,266020,Libby Villari,http://www.imdb.com/title/tt1065073/?ref_=fn_tt_tt_1,836,English,USA,R,4000000,2014,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3908,Woody Allen,96,Scarlett Johansson,Kevin McNally,10515579,Scoop,66840,Geoff Bell,http://www.imdb.com/title/tt0457513/?ref_=fn_tt_tt_1,248,English,UK,PG-13,4000000,2006,6.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3909,Tim Burton,119,Cary-Hiroyuki Tagawa,Estella Warren,180011740,Planet of the Apes,177729,Erick Avari,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,1368,English,USA,PG-13,100000000,2001,5.7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,DJ Pooh,93,Angell Conwell,Dr. Dre,10097096,The Wash,5612,DJ Pooh,http://www.imdb.com/title/tt0290332/?ref_=fn_tt_tt_1,38,English,USA,R,4000000,2001,4.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,DJ Pooh,82,Mo'Nique,Mike Epps,9821335,3 Strikes,1415,Faizon Love,http://www.imdb.com/title/tt0199290/?ref_=fn_tt_tt_1,10,English,USA,R,6000000,2000,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,Wayne Kramer,101,Estella Warren,Paul Sorvino,8243880,The Cooler,28714,Shawn Hatosy,http://www.imdb.com/title/tt0318374/?ref_=fn_tt_tt_1,215,English,USA,R,3200000,2003,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3913,John Huston,120,Montgomery Clift,Kevin McCarthy,-1,The Misfits,12981,Thelma Ritter,http://www.imdb.com/title/tt0055184/?ref_=fn_tt_tt_1,121,English,USA,Approved,4000000,1961,7.4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3914,Patrick Stettner,81,Robin Williams,Joe Morton,7825820,The Night Listener,13086,Rory Culkin,http://www.imdb.com/title/tt0448075/?ref_=fn_tt_tt_1,156,English,USA,R,4000000,2006,5.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3915,James Melkonian,82,Vincent Pastore,William Hickey,7557877,The Jerky Boys,2129,Peter Appel,http://www.imdb.com/title/tt0110189/?ref_=fn_tt_tt_1,37,English,USA,R,-1,1995,4.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3916,Wes Craven,107,Frank Grillo,Emily Meade,14637490,My Soul to Take,16411,Zena Grey,http://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1,136,English,USA,R,25000000,2010,4.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3917,J.A. Bayona,105,Geraldine Chaplin,Belén Rueda,7159147,The Orphanage,120189,Fernando Cayo,http://www.imdb.com/title/tt0464141/?ref_=fn_tt_tt_1,308,Spanish,Spain,R,3400000,2007,7.5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3918,Michael Tiddes,86,Ashley Rickards,Essence Atkins,17314483,A Haunted House 2,14621,Gabriel Iglesias,http://www.imdb.com/title/tt2828996/?ref_=fn_tt_tt_1,48,English,USA,R,4000000,2014,4.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,Roger Avary,110,Ian Somerhalder,Faye Dunaway,6525762,The Rules of Attraction,44339,Clifton Collins Jr.,http://www.imdb.com/title/tt0292644/?ref_=fn_tt_tt_1,425,English,USA,R,4000000,2002,6.7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3920,Alfred Hitchcock,127,Roscoe Lee Browne,John Vernon,-1,Topaz,12677,Philippe Noiret,http://www.imdb.com/title/tt0065112/?ref_=fn_tt_tt_1,89,English,USA,M,4000000,1969,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3921,Bob Odenkirk,90,Dylan Baker,Chi McBride,4613815,Let's Go to Prison,19622,Amy Hill,http://www.imdb.com/title/tt0454987/?ref_=fn_tt_tt_1,58,English,USA,R,-1,2006,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3922,Allison Anders,110,Salma Hayek,Alicia Witt,4301331,Four Rooms,78241,Lili Taylor,http://www.imdb.com/title/tt0113101/?ref_=fn_tt_tt_1,177,English,USA,R,4000000,1995,6.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,Steven Shainberg,104,Jeremy Davies,Stephen McHattie,4046737,Secretary,67949,Lesley Ann Warren,http://www.imdb.com/title/tt0274812/?ref_=fn_tt_tt_1,390,English,USA,R,4000000,2002,7.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3924,Rick de Oliveira,96,Laura Ramsey,Alan Taylor,3713002,The Real Cancun,3611,Benjamin Fletcher,http://www.imdb.com/title/tt0360916/?ref_=fn_tt_tt_1,62,English,USA,R,8000000,2003,2.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,Oliver Stone,110,Michael Wincott,Zach Grenier,3468572,Talk Radio,10073,Bill Johnson,http://www.imdb.com/title/tt0096219/?ref_=fn_tt_tt_1,78,English,USA,R,4000000,1988,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3926,Christopher Guest,84,Catherine O'Hara,Fred Willard,2892582,Waiting for Guffman,22697,Larry Miller,http://www.imdb.com/title/tt0118111/?ref_=fn_tt_tt_1,202,English,USA,R,4000000,1996,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,Jeff Franklin,94,Ivana Milicevic,Tyra Banks,2800000,Love Stinks,4377,Bridgette Wilson-Sampras,http://www.imdb.com/title/tt0188863/?ref_=fn_tt_tt_1,85,English,USA,R,4000000,1999,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,John Dahl,93,Philip Baker Hall,Aaron Hughes,2426851,You Kill Me,16224,Jayne Eastwood,http://www.imdb.com/title/tt0796375/?ref_=fn_tt_tt_1,76,English,USA,R,4000000,2007,6.5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
