id,director_name,duration,actor_1_name,actor_2_name,gross,movie_title,num_voted_users,actor_3_name,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,poster,Action,Adventure,Fantasy,Sci-Fi,Thriller,Documentary,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Game-Show,Reality-TV,News,Short,Film-Noir
4238,Jon Knautz,90,Rachel Skarsten,Daniel Kash,-1,Jack Brooks: Monster Slayer,5187,Stefanie Drummond,http://www.imdb.com/title/tt0816539/?ref_=fn_tt_tt_1,46,English,Canada,R,2500000,2007,6,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNzI2NDA3Ml5BMl5BanBnXkFtZTgwNDkyNDUwMzE@._V1_SX50.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4239,William Wyler,172,Myrna Loy,Teresa Wright,23650000,The Best Years of Our Lives,40359,Dana Andrews,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1,235,English,USA,Not Rated,2100000,1946,8.1,https://images-na.ssl-images-amazon.com/images/M/MV5BNzc2Mzc1NTk0OF5BMl5BanBnXkFtZTcwOTMwOTc3MQ@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4240,Larry Clark,115,Kelli Garner,Nick Stahl,510092,Bully,29424,Brad Renfro,http://www.imdb.com/title/tt0242193/?ref_=fn_tt_tt_1,336,English,USA,R,-1,2001,7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NTAxNzg3Nl5BMl5BanBnXkFtZTcwNjU4OTQwNw@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4241,Petter N√¶ss,89,J√∏rgen Langhelle,Per Christian Ellefsen,313436,Elling,12244,Sven Nordin,http://www.imdb.com/title/tt0279064/?ref_=fn_tt_tt_1,95,Norwegian,Norway,R,15500000,2001,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BNGY2NjNkYjEtY2M5Ni00NzÖLTk1MjctYjEzOWFmNWE2NGZjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4242,Robert Fontaine,125,Michael Derek,Arturo Castro,3330,Mi America,22,Brad Lee Wind,http://www.imdb.com/title/tt2460506/?ref_=fn_tt_tt_1,1,English,USA,R,2100000,2015,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMzczMzg1NzM3Nl5BMl5BanBnXkFtZTYwNjQ5ODc5._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4243,Jaume Balaguer√≥,78,Manuela Velasco,Pablo Rosso,-1,[Rec],131462,Carlos Lasarte,http://www.imdb.com/title/tt1038988/?ref_=fn_tt_tt_1,374,Spanish,Spain,R,1500000,2007,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxNzc3MDE0OF5BMl5BanBnXkFtZTgwNjQwMTg3NjE@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4244,Patricia Cardoso,89,Rosie Perez,Martha Higareda,-1,Lies in Plain Sight,544,Cheyenne Haynes,http://www.imdb.com/title/tt1675312/?ref_=fn_tt_tt_1,4,English,USA,TV-PG,2100000,2010,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BZTJmNTZlZWUtZTQ2Yi00YTFjLWFiNzctYzFlNmZmZGMzYTlmXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4245,Dan Perri,100,Travis Myers,David Proval,-1,Sharkskin,6,Carmen Argenziano,http://www.imdb.com/title/tt2317796/?ref_=fn_tt_tt_1,1,English,USA,Unknown,2100000,2015,6.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MTA0MzU2Nl5BMl5BanBnXkFtZTcwNDkwMDMzNQ@@._V1_SX50.jpg,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4246,Neil Mcenery-West,77,Walter Hendrix III,Michael Chapman,-1,Containment,1355,Louise Brealey,http://www.imdb.com/title/tt3561236/?ref_=fn_tt_tt_1,21,English,UK,Unknown,-1,2015,4.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxMTgxNDgxNF5BMl5BanBnXkFtZTgwNzQxMDc5NzE@._V1_SX50.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4247,Anthony O'Brien,81,James Ransone,Maria Doyle Kennedy,-1,The Timber,1274,Shaun O'Hagan,http://www.imdb.com/title/tt2215673/?ref_=fn_tt_tt_1,17,English,USA,Unknown,2100000,2015,5.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNDEwOTk4N15BMl5BanBnXkFtZTgwNjA5Njk2NTE@._V1_SX50.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4248,Terence Young,115,Robert Shaw,Daniela Bianchi,24800000,From Russia with Love,89403,Lois Maxwell,http://www.imdb.com/title/tt0057076/?ref_=fn_tt_tt_1,358,English,UK,Approved,2000000,1963,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NjczMzA3Nl5BMl5BanBnXkFtZTgwODgyNjU1MzE@._V1_SX50.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,Michael Herz,96,Phoebe Legere,Jessica Dublin,792966,The Toxic Avenger Part II,4663,Lisa Gaye,http://www.imdb.com/title/tt0098503/?ref_=fn_tt_tt_1,40,English,USA,R,2300000,1989,5.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNTIzMTExN15BMl5BanBnXkFtZTcwODI4MDgzNA@@._V1_SX50.jpg,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4250,Unknown,60,Carroll O'Connor,Alan Autry,-1,In the Heat of the Night,2258,Crystal R. Fox,http://www.imdb.com/title/tt0094484/?ref_=fn_tt_tt_1,24,English,USA,Unknown,-1,1900,7.4,https://images-na.ssl-images-amazon.com/images/M/MV5BODhiNTljYTctMmIzZC00ZGVkLTk2NmItN2RjMzY3ZTYyNDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4251,Woody Allen,89,Woody Allen,John Beck,-1,Sleeper,33335,Mews Small,http://www.imdb.com/title/tt0070707/?ref_=fn_tt_tt_1,128,English,USA,PG,2000000,1973,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BNDkwODE1MDQyNl5BMl5BanBnXkFtZTYwMjAxNDI2._V1_SX50.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,David Robert Mitchell,100,Maika Monroe,Ruby Harris,14673301,It Follows,112899,Jake Weary,http://www.imdb.com/title/tt3235888/?ref_=fn_tt_tt_1,631,English,USA,R,2000000,2014,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzY1MzI3Nl5BMl5BanBnXkFtZTcwOTM4OTYwNA@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4253,Woody Allen,88,Woody Allen,John Carradine,-1,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,31077,Lynn Redgrave,http://www.imdb.com/title/tt0068555/?ref_=fn_tt_tt_1,78,English,USA,R,2000000,1972,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMmU0MjBlYzYtZWY0MC00MjliLWI3ZmUtMzhlZDVjMWVmYWY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,Robert Mulligan,129,Robert Duvall,Brock Peters,-1,To Kill a Mockingbird,215086,William Windom,http://www.imdb.com/title/tt0056592/?ref_=fn_tt_tt_1,471,English,USA,Not Rated,2000000,1962,8.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2ODA3Mzc3Ml5BMl5BanBnXkFtZTcwNTkyNzYzNA@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4255,George Miller,87,Vernon Wells,Bruce Spence,9003011,Mad Max 2: The Road Warrior,133966,Kjell Nilsson,http://www.imdb.com/title/tt0082694/?ref_=fn_tt_tt_1,294,English,Australia,R,2000000,1981,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BN2YxZDUxYzMtYzQxNy00NTÖY2Q4Njg2MTUyOTkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX50.jpg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,Chia-Liang Liu,102,Andy Lau,Anita Mui,11546543,The Legend of Drunken Master,34520,Ho-Sung Pak,http://www.imdb.com/title/tt0111512/?ref_=fn_tt_tt_1,146,Cantonese,Hong Kong,R,2000000,1994,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BN2VlNjNhZWQtMTY2OC00Y2E1LWJkNGUtMDU4M2ViNzliMGYwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX50.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,Stanley Kubrick,152,James Mason,Shelley Winters,-1,Lolita,67825,Lois Maxwell,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1,207,English,UK,Not Rated,2000000,1962,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BZmRiZTZiMWEtZGVlNS00YzU1LTkxZjYtODNiMDEyYTIxYjA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4258,Kimberly Peirce,118,Alicia Goranson,Brendan Sexton III,11533945,Boys Don't Cry,77551,Jeannetta Arnette,http://www.imdb.com/title/tt0171804/?ref_=fn_tt_tt_1,434,English,USA,R,2000000,1999,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BZTlmODM0ZTgtY2NkZS00Y2ZmLTkxMzktMTE4ZDg2NzNmNDkwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4259,Chris Kentis,86,Eric Sheffer Stevens,Julia Taylor Ross,12555230,Silent House,18566,Adam Trese,http://www.imdb.com/title/tt1767382/?ref_=fn_tt_tt_1,154,English,France,R,2000000,2011,5.3,https://images-na.ssl-images-amazon.com/images/M/MV5BN2YyODgyYjMtN2ZiZC00OWMzLTg1NjgtZGIwN2NlYTYxMTkwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4260,Florian Henckel von Donnersmarck,137,Sebastian Koch,Ulrich M√ºhe,11284657,The Lives of Others,259379,Martina Gedeck,http://www.imdb.com/title/tt0405094/?ref_=fn_tt_tt_1,407,German,Germany,R,2000000,2006,8.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzOTc2NjQ3MV5BMl5BanBnXkFtZTcwNzk3ODUzNw@@._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4261,Alex Kendrick,129,Ben Davies,Alex Kendrick,34522221,Courageous,15401,T.C. Stallings,http://www.imdb.com/title/tt1630036/?ref_=fn_tt_tt_1,175,English,USA,PG-13,2000000,2011,7,https://images-na.ssl-images-amazon.com/images/M/MV5BNDUzNjYwNDYyNl5BMl5BanBnXkFtZTcwNjU3ODQ0MQ@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4262,Robert Rossen,134,George C. Scott,Jackie Gleason,-1,The Hustler,62860,Murray Hamilton,http://www.imdb.com/title/tt0054997/?ref_=fn_tt_tt_1,167,English,USA,Unrated,2000000,1961,8,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyODMxNjM4OF5BMl5BanBnXkFtZTcwMTg5OTg3NQ@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4263,Jack Conway,119,Hedy Lamarr,Spencer Tracy,-1,Boom Town,2269,Claudette Colbert,http://www.imdb.com/title/tt0032273/?ref_=fn_tt_tt_1,34,English,USA,Passed,1614000,1940,7.1,https://images-na.ssl-images-amazon.com/images/M/MV5BNjhjODI2NTItMGE1ZS00NThiLWE1MmYtOWE3YzcyNzY1MTJlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX50.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4264,Sylvain Chomet,80,Michel Robin,Charles Linton,7002255,The Triplets of Belleville,42462,B√©atrice Bonifassi,http://www.imdb.com/title/tt0286244/?ref_=fn_tt_tt_1,312,French,France,PG-13,9500000,2003,7.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMmJhYTJlNGQtMTdkYi00OTA5LWE0NTktMmQ2MDgyMmJmNGQ4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX50.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4265,Chris Eyre,89,Michael Greyeyes,Irene Bedard,6719300,Smoke Signals,8224,Gary Farmer,http://www.imdb.com/title/tt0120321/?ref_=fn_tt_tt_1,132,English,Canada,PG-13,2000000,1998,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMzUxNzc5M15BMl5BanBnXkFtZTgwODc2NDE2MDE@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4266,Shari Springer Berman,101,Josh Hutcherson,James Urbaniak,6003587,American Splendor,41999,Daniel Tay,http://www.imdb.com/title/tt0305206/?ref_=fn_tt_tt_1,226,English,USA,R,-1,2003,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MjU1NTg0NF5BMl5BanBnXkFtZTgwODYwMDQ1MjE@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4267,Richard Linklater,80,Vernon Dobtcheff,Albert Delpy,5792822,Before Sunset,168398,Marie Pillet,http://www.imdb.com/title/tt0381681/?ref_=fn_tt_tt_1,492,English,USA,R,2700000,2004,8,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MjYxNjY1MV5BMl5BanBnXkFtZTcwNDkwMjAwMQ@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4268,Alejandro G. I√±√°rritu,115,Adriana Barraza,Jorge Salinas,5383834,Amores Perros,173551,Goya Toledo,http://www.imdb.com/title/tt0245712/?ref_=fn_tt_tt_1,361,Spanish,Mexico,R,2000000,2000,8.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4269,Catherine Hardwicke,100,Holly Hunter,Sarah Clarke,4599680,Thirteen,68222,Kip Pardue,http://www.imdb.com/title/tt0328538/?ref_=fn_tt_tt_1,545,English,USA,R,1500000,2003,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BZjYwYzliYTktMzk3MS00MzE0LTllM2QtMDk3MTFmOGQ2MjE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4270,Elia Kazan,118,Dean Stockwell,Celeste Holm,-1,Gentleman's Agreement,10791,John Garfield,http://www.imdb.com/title/tt0039416/?ref_=fn_tt_tt_1,113,English,USA,Approved,2000000,1947,7.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0OTk5MzU3NF5BMl5BanBnXkFtZTcwOTQwNDAwMQ@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4271,Debra Granik,100,Jennifer Lawrence,Shelley Waggener,6531491,Winter's Bone,111658,Lauren Sweetser,http://www.imdb.com/title/tt1399683/?ref_=fn_tt_tt_1,297,English,USA,R,2000000,2010,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZhYWIxNmMtYzE2OS00YzÖLWI2YTQtZTE0NDU5ZDQwZTc0L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4272,Kevin Macdonald,106,Nicholas Aaron,Brendan Mackey,4581222,Touching the Void,26926,Joe Simpson,http://www.imdb.com/title/tt0379557/?ref_=fn_tt_tt_1,156,English,UK,R,-1,2003,8.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0OTM3MDMxNF5BMl5BanBnXkFtZTcwMDY1MjI0Mw@@._V1_SX50.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4273,Henry King,106,Tyrone Power,Don Ameche,-1,Alexander's Ragtime Band,1381,John Carradine,http://www.imdb.com/title/tt0029852/?ref_=fn_tt_tt_1,29,English,USA,Approved,2000000,1938,7,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzQ1NzMxOV5BMl5BanBnXkFtZTcwOTcyMDUyMQ@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4274,Miranda July,91,Najarra Townsend,Brad William Henke,3885134,Me and You and Everyone We Know,31130,Miranda July,http://www.imdb.com/title/tt0415978/?ref_=fn_tt_tt_1,243,English,USA,R,2000000,2005,7.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMDc5MjM2MDleQTJeQWpwZ15BbWU3MDM4NjM2MjE@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4275,Charles Ferguson,105,Matt Damon,George W. Bush,4311834,Inside Job,55382,Barney Frank,http://www.imdb.com/title/tt1645089/?ref_=fn_tt_tt_1,129,English,USA,PG-13,-1,2010,8.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTM0MjE2MF5BMl5BanBnXkFtZTcwNzI3OTkyMQ@@._V1_SX50.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4276,Max Joseph,96,Vanessa Lengies,Emily Ratajkowski,3590010,We Are Your Friends,20885,Jonny Weston,http://www.imdb.com/title/tt3787590/?ref_=fn_tt_tt_1,60,English,UK,R,2000000,2015,6.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MjkyODA2Nl5BMl5BanBnXkFtZTcwNzQxMTU4Mw@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4277,Jim Jarmusch,116,Henry Silva,Gano Grills,3300230,Ghost Dog: The Way of the Samurai,70084,Richard Portnow,http://www.imdb.com/title/tt0165798/?ref_=fn_tt_tt_1,346,English,France,R,-1,1999,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NjIxODUxNF5BMl5BanBnXkFtZTgwMjI1MzM1NjE@._V1_SX50.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4278,David Ayer,116,J.K. Simmons,Christian Bale,3335839,Harsh Times,54657,Noel Gugliemi,http://www.imdb.com/title/tt0433387/?ref_=fn_tt_tt_1,222,English,USA,R,2000000,2005,7,https://images-na.ssl-images-amazon.com/images/M/MV5BZWQxZTJmN2YtMjdmMS00ZTÖODA4ZDA1YWQ2MjMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX50.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4279,Jerry Jameson,97,David Oyelowo,Leonor Varela,2557668,Captive,3911,Sydelle Noel,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1,22,English,USA,PG-13,2000000,2015,5.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0Mzc1NTY1N15BMl5BanBnXkFtZTYwMTMxOTY3._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4280,Steven Soderbergh,101,Julia Roberts,Enrico Colantoni,2506446,Full Frontal,8662,Blair Underwood,http://www.imdb.com/title/tt0290212/?ref_=fn_tt_tt_1,172,English,USA,R,2000000,2002,4.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwNzIyNTY5N15BMl5BanBnXkFtZTgwOTUyNDEwNjE@._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,Kevin Tenney,98,Kathleen Wilhoite,Tawny Kitaen,7369373,Witchboard,4288,Rose Marie,http://www.imdb.com/title/tt0090327/?ref_=fn_tt_tt_1,74,English,UK,R,2000000,1986,5.7,https://images-na.ssl-images-amazon.com/images/M/MV5BNzE5NjAwNDk3Nl5BMl5BanBnXkFtZTYwOTk3MjM3._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4282,Unknown,22,Stephen Colbert,Amy Sedaris,-1,Strangers with Candy,4181,Maria Thayer,http://www.imdb.com/title/tt0194624/?ref_=fn_tt_tt_1,62,English,USA,TV-14,-1,1900,8.1,https://images-na.ssl-images-amazon.com/images/M/MV5BYTEzYjE4ZWQtYjEzNC00NzU4LTg1YmMtNDk4MDExMzU2YjdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,Kenneth Branagh,150,Julie Christie,Brian Blessed,4414535,Hamlet,30618,Richard Briers,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1,224,English,UK,PG-13,18000000,1996,7.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjcxNzY3OV5BMl5BanBnXkFtZTcwNzgyMTAwMQ@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4284,John Cameron Mitchell,101,Sook-Yin Lee,Peter Stickles,1984378,Shortbus,27346,Raphael Barker,http://www.imdb.com/title/tt0367027/?ref_=fn_tt_tt_1,206,English,USA,Unrated,2000000,2006,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4OTM4NzMxOF5BMl5BanBnXkFtZTcwMDY1OTM2MQ@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4285,Ari Folman,90,Ari Folman,Ronny Dayag,2283276,Waltz with Bashir,46107,Zahava Solomon,http://www.imdb.com/title/tt1185616/?ref_=fn_tt_tt_1,156,Hebrew,Israel,R,1500000,2008,8,https://images-na.ssl-images-amazon.com/images/M/MV5BZjkwMTk1OWMtZjg4ZC00YWVlLTkyZGItZTU4ZjQ5NDM0M2NkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
4286,Gary Rogers,120,Noah Danby,Kirby Heyborne,1098224,The Book of Mormon Movie  Volume 1: The Journey,397,Bruce Newbold,http://www.imdb.com/title/tt0349159/?ref_=fn_tt_tt_1,30,English,USA,PG-13,2000000,2003,3.3,https://images-na.ssl-images-amazon.com/images/M/MV5BNjM2OTI3NzQyNl5BMl5BanBnXkFtZTcwNjkzNzQ5MQ@@._V1_SX50.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,Charles Ferguson,102,Campbell Scott,Dick Cheney,1430185,No End in Sight,7314,Donald Rumsfeld,http://www.imdb.com/title/tt0912593/?ref_=fn_tt_tt_1,55,English,USA,Unknown,2000000,2007,8.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMGIzNmY5MjQtOTRmNy00YzNkLTkyMTUtMzk1NGMwZTA3ODRhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX50.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4288,Marielle Heller,102,Alexander Skarsg√•rd,David Fine,1477002,The Diary of a Teenage Girl,16645,Austin Lyon,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1,72,English,USA,R,2000000,2015,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NDYzODE4OV5BMl5BanBnXkFtZTcwMjAyOTk0MQ@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4289,Unknown,60,Anne Hathaway,Jon Tenney,-1,Get Real,415,Debrah Farentino,http://www.imdb.com/title/tt0212662/?ref_=fn_tt_tt_1,26,English,USA,Unknown,-1,1900,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MTQ3NTgwOF5BMl5BanBnXkFtZTgwMDQ3NTc5NTE@._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4290,David Sington,100,John F. Kennedy,Buzz Aldrin,1134049,In the Shadow of the Moon,5475,Neil Armstrong,http://www.imdb.com/title/tt0925248/?ref_=fn_tt_tt_1,44,English,UK,PG,2000000,2007,8.1,N/A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4291,Kelly Reichardt,104,Bruce Greenwood,Zoe Kazan,977600,Meek's Cutoff,8204,Shirley Henderson,http://www.imdb.com/title/tt1518812/?ref_=fn_tt_tt_1,98,English,USA,PG,-1,2010,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BYjhjN2NjYTgtNTU2ZS00ODÖLWJjODYtOGRhYWYwNThjMTBmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
